id,sdid,gpstime,sd1500,multiEye,sd_gpsnanotime,sd_theta,sd_dtheta,sd_phi,sd_dphi,sd_energy,sd_denergy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_n19,sd_dn19,sd_n68,sd_dn68,sd_nbstat,sd_geondf,sd_geochi2,sd_exposure
132665700700,23384520,1064029822,1,0,788867000,66.4,0.2,-36.3,0.2,15.596,1.024,247.5,-34,80.3,-42.3,-27652.4,67.7,17283.7,79.2,101.6,449576.9,6116406.6,1501.6,2.8,0.2,2.8,0.2,17,14,6.54,1041.74
132666745700,23386090,1064040272,1,0,857800000,73.9,0.2,26.7,0.2,5.196,0.72,200,-0.8,96.1,11.1,9769.6,49.1,16470,59.2,-53.1,486978.2,6115687.5,1346.9,1,0.1,1,0.1,12,9,54.66,1041.8
132694587600,23427790,1064277891,1,0,439092000,68,0.2,72.9,0.1,32.708,2.036,82,-17.2,326.3,30.5,3031.8,74.8,33368.2,58.3,-23,480202,6132558.5,1377,5.6,0.3,5.6,0.3,17,14,8.42,1043.05
132695635202,23430530,1064288367,1,0,764889000,60.9,0.3,-74.1,0.3,4.619,0.45,286.4,-26.4,102,-75.2,-3058,117.4,25104.2,78.1,-43.3,474136.7,6124284.3,1356.7,0.8,0.1,0.9,0.1,11,8,3.97,1043.11
132696193200,23431940,1064293947,1,0,78635000,63.7,0.1,50.5,0.2,21.523,1.068,167.2,-31.2,51.8,18,-15884.1,65.5,-22325.7,58.3,-64.3,461437.7,6076850.9,1335.7,3.7,0.2,3.8,0.2,23,20,10.52,1043.14
132701741800,23438730,1064335833,1,0,152940000,61.2,0.2,-33.4,0.3,8.334,0.809,350.3,-9.8,271,-42.2,-21187.3,91.1,-13331.7,69.4,-32.4,456115.1,6085826.1,1367.6,1.4,0.1,1.5,0.1,11,8,9.6,1043.36
132705483300,23444450,1064373248,1,0,516686000,68.3,0.1,-125.5,0.1,18.098,1.235,327.9,-3.3,242.3,-56.2,-20341.3,39.4,20934.5,54.1,39.9,456874.4,6120073.5,1439.9,3.2,0.2,3.2,0.2,23,20,14.75,1043.56
132707565400,23447520,1064394069,1,0,113687000,75.2,0.1,78.9,0.1,9.12,0.918,171.8,5.6,87.1,38.8,-11313.2,40.8,24181.5,34.9,-9.2,465888.8,6123341.3,1390.8,1.6,0.2,1.7,0.2,21,18,3.44,1043.67
132710176600,23449220,1064406581,1,0,486970000,61.4,0.2,-134.4,0.3,5.125,0.673,272.5,-58.7,38.2,-52,-23491,90.8,-5384.3,90.4,0,453792.8,6093762.8,1400,0.9,0.1,1,0.1,10,7,6.77,1043.74
132723089900,23468120,1064522114,1,0,187767000,75.6,0.1,-72,0.1,10.748,0.984,293.5,-52.5,25.9,-63.6,2949.6,23,16362.1,16.4,-34.3,480162.7,6115562.5,1365.7,1.9,0.2,1.9,0.2,29,26,15.3,1044.36
132740824800,23492090,1064672263,1,0,979122000,66.5,0.2,-97.8,0.2,4.377,0.35,304.6,-40.6,7.5,-76.5,-3276.6,42,12051.9,29.3,-7.8,473951,6111239.4,1392.2,0.8,0.1,0.8,0.1,13,10,2.17,1045.03
132756507300,23517980,1064815488,1,0,804807000,69.7,0.2,-152.8,0.2,4.384,0.626,9.2,-33.3,306.5,-33.4,9395.3,42.2,-9350.4,25.3,-38,486669.2,6089881.9,1362,0.8,0.1,0.8,0.1,13,10,14.03,1045.71
132757435600,23520250,1064824771,1,0,983299000,79,0.1,-73.1,0.1,9.935,1.044,313.9,-0.4,216.3,-61.3,26793.4,18.2,16667.7,45.1,-129.1,503991.1,6115928,1270.9,1.7,0.2,1.8,0.2,25,22,16.17,1045.75
132770348200,23538410,1064926697,1,0,419624000,66.9,0.2,37.2,0.3,4.956,0.636,282,75.1,187.5,13.1,2930.4,88.5,-24462.7,76.1,-71.2,480246.2,6074762.6,1328.8,0.9,0.1,0.9,0.1,12,9,5.53,1046.29
132776150400,23549360,1064984719,1,0,539799000,76.7,0.1,-31.3,0.1,5.697,0.738,248.9,-3,118.2,-33.1,6822.4,27.8,-15286.4,31.5,-42.8,484112.8,6083943,1357.2,1.1,0.1,1.1,0.1,16,13,12.67,1046.61
132776162500,23549380,1064984840,1,0,13642000,72.9,0.2,-40.9,0.2,5.749,0.704,258.5,-6.1,121.1,-42.9,-22829.1,55.5,17058.1,61,69.9,454397.8,6116193.3,1469.9,1.1,0.1,1.1,0.1,18,15,3.71,1046.61
132777514000,23552450,1064998355,1,0,544486000,73.1,0.2,-105.6,0.2,4.388,0.653,329,-31.1,299,-67,10788.9,71.8,15115.4,41.8,-55.8,488000.3,6114336.3,1344.2,0.8,0.1,0.8,0.1,10,7,3.2,1046.68
132841544400,23654390,1065543459,1,0,689588000,71.6,0.2,-9,0.2,5.244,0.732,13.8,-1.4,275.1,-17.7,4193,37.7,-13419.9,19,-37.2,481480.3,6085801.8,1362.8,1,0.1,1,0.1,16,13,24.03,1049.53
132842528700,23655950,1065553302,1,0,709696000,64.3,0.2,-59,0.2,5.548,0.709,327,-48.3,337.9,-61.7,-6691.1,16.8,-3982.3,28,-1.6,470579,6095206.3,1398.4,1,0.1,1,0.1,10,7,3.01,1049.58
132843687900,23657900,1065564894,1,0,927797000,76.2,0.1,86.5,0.1,5.93,0.795,72.5,12.6,289.6,40.8,-3053.7,8.4,3811.6,8,-0.7,474194.6,6103004.6,1399.3,1.1,0.1,1.1,0.1,22,19,15.81,1049.65
132920789600,23705460,1066227111,1,0,898428000,79.5,0.1,54,0.1,8.804,1.117,55.2,69.7,215.4,33,658.7,40.7,28602,37.2,-41.1,477842.3,6127789.3,1358.9,1.6,0.2,1.6,0.2,20,17,4.45,1051.18
132928555700,23719500,1066304772,1,0,468458000,79.3,0.2,145.9,0.2,4.504,0.548,182.4,-12.5,76.4,20,-4015.8,28.9,-12647.6,21,-24.1,473274.4,6086553,1375.9,0.8,0.1,0.9,0.1,15,12,6.09,1051.61
132938265500,23733550,1066388270,1,0,156473000,78.3,0.1,-158.7,0.2,4.361,0.69,207.6,-71.8,32.7,-24.1,9865.1,24.4,-5847,19.8,-34.5,487129.8,6093384.4,1365.5,0.8,0.1,0.8,0.1,17,14,4.7,1052.06
132951739800,23751780,1066495813,1,0,662338000,62.6,0.2,33.9,0.2,17.456,1.13,30.9,21.6,262.6,8,-28935.1,77.2,10150.4,67.7,69.2,448312.9,6109274.4,1469.2,3,0.2,3.1,0.2,20,17,8.75,1052.65
132957087000,23761060,1066549285,1,0,956664000,62.5,0.3,-158.2,0.3,5.937,0.683,3.4,-78.2,0.7,-32.4,-13613.5,117.7,21775.5,51.5,-6.8,463595.9,6120931,1393.2,1.1,0.1,1.1,0.1,13,10,3.77,1052.94
132971152500,23778730,1066662740,1,0,477042000,71.7,0.2,-174.5,0.2,7.054,0.594,231.2,2.9,114.1,-14.8,-15625.4,43.5,12270.8,42.3,25.7,461609.2,6111427,1425.7,1.3,0.1,1.3,0.1,18,15,19.29,1053.54
132975962200,23787640,1066710837,1,0,488506000,66.4,0.2,-128.3,0.2,6.189,0.741,342.7,-28.2,294.1,-54.9,-3633,71.3,25577.4,73.8,-37.6,473560.9,6124755.7,1362.4,1.1,0.1,1.2,0.1,15,12,10.7,1053.8
132986765300,23805170,1066805268,1,0,772683000,66.1,0.1,169.7,0.1,34.43,1.961,96.9,-66.5,2.7,-5.7,28275.1,50,12136.7,57.5,-121,505483.3,6111403.5,1279,5.9,0.3,5.9,0.3,21,18,23.51,1054.32
132993848700,23814800,1066862502,1,0,915630000,75.7,0.1,-2.6,0.1,11.854,0.964,162.4,-69,26.2,-10.3,-7831.1,19.7,-10080.2,13.6,-13.7,469455,6089109.2,1386.3,2.1,0.2,2.1,0.2,24,21,4.71,1054.63
133003300200,23829200,1066943417,1,0,341895000,61.6,0.2,97.5,0.2,13.447,0.927,54.2,16.1,277.3,25.9,-14865.1,28.5,5735.3,52.8,18.3,462385.6,6104897.4,1418.3,2.3,0.2,2.4,0.2,17,14,7.95,1055.07
133051463600,23901460,1067357051,1,0,684782000,60.7,0.2,31.2,0.3,7.387,0.703,27.4,21.4,261.3,5,22963,101.6,16959.3,138.4,-107.8,500162.3,6116209.8,1292.2,1.3,0.1,1.4,0.1,12,9,2.67,1056.93
133066859800,23927520,1067497413,1,0,531065000,70,0.2,-89.2,0.2,4.84,0.548,317.4,-19.6,256.2,-74.8,-19654.9,59.8,17359.4,70.7,50,457569.4,6116502.4,1450,0.9,0.1,0.9,0.1,12,9,7.57,1057.69
133084843400,23956230,1067650049,1,0,89857000,66.7,0.3,-145.8,0.3,5.003,0.432,351,-7.6,268.8,-40.5,15916.8,107.7,27553.3,121.2,-109.8,493093.8,6126779.5,1290.2,0.9,0.1,0.9,0.1,9,6,2.42,1058.5
133103190500,23987810,1067806320,1,0,334794000,60.4,0.3,98.1,0.4,5.097,0.637,55,11.5,282.2,24.7,7893.6,136.7,22208.8,105.5,-67.4,485088.9,6121418.1,1332.6,0.9,0.1,1,0.1,7,4,1.6,1059.29
133165154200,24088840,1068344357,1,0,977445000,64.9,0.2,-163.7,0.3,4.716,0.524,14.9,-26.8,300.8,-26.9,8326.4,102.7,23647.5,74.6,-72.7,485517.8,6122857,1327.3,0.9,0.1,0.9,0.1,9,6,3.22,1062.19
133167237200,24092720,1068365187,1,0,622795000,78.7,0.3,-8.1,0.1,4.336,0.638,298.9,49.8,190.2,-13,-30035,38.1,3006.8,68.8,52.5,447231.8,6102132.4,1452.5,0.8,0.1,0.8,0.1,12,9,3.54,1062.3
133181426200,24114800,1068479877,1,0,234089000,64.4,0.2,48.6,0.2,13.612,0.829,40.6,25.4,262.8,17.7,-15205.6,66.7,25532.5,73.9,-13.6,461995.3,6124681.6,1386.4,2.4,0.1,2.4,0.1,17,14,11.06,1062.92
133186062100,24123490,1068526236,1,0,895300000,66.2,0.2,-90.3,0.2,10.89,0.816,311.6,-18.9,239,-78.6,572.2,19.1,6075.4,10.3,-7.8,477812.6,6105276.1,1392.2,2,0.1,2,0.1,13,10,4.72,1063.17
133222665100,24181170,1068837866,1,0,803291000,76.3,0.1,-88,0.1,6.202,0.773,278.5,-28.1,94.5,-68.4,-16699.7,38.1,-19345.5,37.7,-54.4,460615.2,6079827.3,1345.6,1.1,0.1,1.2,0.1,20,17,8.73,1064.84
133224650500,24184800,1068857720,1,0,724091000,70.7,0.3,101.4,0.2,6.511,0.97,102,-24.7,349.7,34.4,-1187,83.1,-25733.3,67.2,-73,476134.5,6073482.4,1327,1.2,0.2,1.2,0.2,11,8,7.81,1064.95
133238131200,24206800,1068978927,1,0,472955000,78.5,0.2,75.1,0.2,5.4,0.811,171.5,65.7,168.7,41.1,6800.2,47.6,15037.4,20.8,-47,484014.2,6114248.4,1353,1,0.1,1,0.1,17,14,1.93,1065.59
133238541600,24207520,1068983031,1,0,321077000,62.8,0.2,154.3,0.2,8.066,0.752,214.9,10.3,113,2.9,4896.9,26.2,-6981,30.7,-22.5,482167.5,6092238.5,1377.5,1.4,0.1,1.5,0.1,11,8,1.99,1065.61
133251327101,24225770,1069083686,1,0,752456000,70.2,0.2,100.8,0.2,8.938,0.964,58.5,70.1,214.6,34,14357.3,28.7,-6949.7,41.4,-47.4,491622.1,6092293.7,1352.6,1.6,0.2,1.6,0.2,12,9,3.54,1066.14
133256425200,24235640,1069134667,1,0,470721000,67.3,0.2,21.8,0.2,5.026,0.651,228,33.3,138.9,3.3,-19630.6,69.9,-19739.3,95.9,-59.3,457687,6079426.3,1340.7,0.9,0.1,0.9,0.1,14,11,4.6,1066.38
133264282800,24247830,1069199643,1,0,186241000,66.5,0.2,-15.6,0.3,4.037,0.568,224.7,-39.6,69.6,-25.5,-2929.7,95.1,23467.2,46.7,-41.8,474269,6122648.5,1358.2,0.8,0.1,0.8,0.1,11,8,3.18,1066.72
133265193201,24249560,1069208747,1,0,783836000,77.3,0.2,-13.3,0.1,5.543,0.826,235.1,3.2,116.3,-18.1,-23221.2,39.1,22291.7,51.3,39.9,453992.8,6121422.7,1439.9,1,0.1,1,0.1,16,13,6.01,1066.77
133304772200,24312410,1069550137,1,0,252072000,72.2,0.1,-60.8,0.1,16.317,1.441,275.6,-9.5,132,-58.8,3654.5,43.3,-22390.2,33.2,-60.6,480964.7,6076835.6,1339.4,2.9,0.2,2.9,0.2,21,18,8.51,1068.54
133317169300,24334340,1069660508,1,0,859405000,66.7,0.2,-1.2,0.2,6.193,0.831,296,48.5,188.1,-14.1,7132.9,122.3,30292.1,26.2,-64.7,484308.3,6129494.7,1335.3,1.1,0.1,1.2,0.1,17,14,5.29,1069.11
133351923100,24387780,1069953646,1,0,98426000,74.2,0.1,117.9,0.2,7.718,1.049,51.6,58.1,229.3,32.5,18540.6,65.6,32728.5,84.5,-107.5,495702.9,6131958.3,1292.5,1.4,0.2,1.4,0.2,13,10,2.67,1070.48
133374690200,24428830,1070154117,1,0,53625000,73.1,0.2,170.7,0.2,4.226,0.633,42.9,-23.6,308.3,-2.4,-15560.3,48.9,14383,64.9,30.6,461668.9,6113538,1430.6,0.8,0.1,0.8,0.1,10,7,973.3,1071.51
133385963300,24450280,1070253248,1,0,121849000,69.1,0.2,-71.3,0.2,6.109,0.608,305.4,-5.4,199.5,-68.2,9578.4,15.7,7785.7,31.6,-35.2,486808.9,6107008,1364.8,1.1,0.1,1.1,0.1,20,17,12.5,1072.04
133390184000,24456190,1070281855,1,0,938157000,67.7,0.2,44.4,0.2,5.175,0.521,29.8,48.5,236.9,18,-722,53,16952.7,52.8,-26.5,476491.7,6116143.5,1373.5,1,0.1,1,0.1,12,9,6.85,1072.19
133426277300,24522940,1070601988,1,0,161773000,69,0.2,-116.6,0.2,9.117,0.949,326.7,-47,336.1,-62.7,21272.1,87.9,24555,60.3,-126.4,498453.4,6123796.6,1273.6,1.7,0.2,1.7,0.2,17,14,5.05,1073.87
133426789400,24524400,1070607109,1,0,11959000,60.8,0.2,75.7,0.3,7.837,0.764,199.3,29.9,125.5,24.1,2588.2,17.5,-4315.2,19.2,-13.1,479853.5,6094897,1386.9,1.3,0.1,1.4,0.1,11,8,6.76,1073.9
133432288500,24532070,1070648500,1,0,333012000,72.9,0.1,-45.2,0.1,13.262,1.137,275.8,-67.6,27.4,-46.3,-11058.1,36.2,21855.1,36,-15.6,466149.7,6121017,1384.4,2.4,0.2,2.4,0.2,28,25,15.76,1074.12
133435919400,24538630,1070684809,1,0,930842000,63.9,0.2,-8.8,0.3,4.535,0.655,257.3,25.5,148.9,-21.4,24048.1,107.1,17875.1,93.7,-117,501244.5,6117127.7,1283,0.8,0.1,0.9,0.1,9,6,5.1,1074.32
133467661600,24588420,1070961431,1,0,623432000,68.7,0.2,-25.6,0.2,6.564,0.754,341.4,16.6,237.8,-32.5,6553.8,54.3,-16830.4,51.9,-47,483848.1,6082399.4,1353,1.2,0.1,1.2,0.1,9,6,2.9,1075.79
133487214500,24617740,1071129760,1,0,90238000,77.6,0.1,-171,0.1,9.788,1.071,200.9,-52.6,50.7,-14.5,20009.6,21.3,12988.9,38.4,-85.8,497220.8,6112234.3,1314.2,1.7,0.2,1.8,0.2,31,28,11.44,1076.56
133554723800,24724420,1071709653,1,0,408064000,65.5,0.2,-162.5,0.2,5.548,0.646,19.5,-43.5,320.1,-27.6,-11129.6,39.9,5359.7,38.5,7.4,466119.7,6104531.5,1407.4,1,0.1,1,0.1,11,8,4.03,1079.16
133575972700,24757620,1071894942,1,0,791936000,76.3,0.2,-160.7,0.1,4.078,0.601,52.8,-80.4,3,-23.5,23332.1,39.7,18459.3,66.8,-117.1,500527.4,6117709.8,1282.9,0.8,0.1,0.8,0.1,16,13,27.63,1079.99
133591195000,24780770,1072019965,1,0,704021000,78.2,0.1,93.9,0.1,9.318,1.14,67.5,41.9,249.6,42.8,-28589.1,44.3,18102.8,61.7,94.4,448638.8,6117222.8,1494.4,1.7,0.2,1.7,0.2,19,16,5.49,1080.6
133594443900,24786880,1072052454,1,0,41945000,70.1,0.2,-87,0.3,5.516,0.702,304.9,-11.6,200.1,-74.4,15920.1,152.4,29677,105.4,-106,493091.7,6128902,1294,1,0.1,1,0.1,11,8,2.14,1080.75
133601783200,24797770,1072112247,1,0,742107000,68.5,0.2,-61.6,0.2,5,0.736,288.1,-53.3,31.7,-61.6,-29944.2,70.1,2300.7,90,55.6,447324.3,6101426.9,1455.6,0.9,0.1,0.9,0.1,11,8,5.73,1081.02
133638248100,24865570,1072436096,1,0,945051000,73.4,0.1,-29.2,0.1,27.493,1.647,3.8,-16.8,286,-33.1,1347.3,35.8,29957.7,25.7,-36.5,478527.1,6129145.9,1363.5,4.7,0.3,4.7,0.3,35,32,16.44,1082.5
133641941700,24870160,1072459432,1,0,318378000,60.2,0.1,-120.4,0.2,56.049,2.49,305,-1.1,197.6,-63.9,25637.6,62.4,13065.1,57.3,-111.3,502845.1,6112324.7,1288.7,9.1,0.4,9.3,0.4,28,25,11.56,1082.62
133651492600,24886930,1072541341,1,0,592220000,62.7,0.2,69.4,0.2,10.616,0.973,59.4,2.4,293.3,24.5,17857.5,99.7,19107.5,71.6,-90.5,495054.5,6118343.9,1309.5,1.9,0.2,1.9,0.2,10,7,4.14,1083.04
140012797500,24908240,1072640790,1,0,85851000,75.8,0.1,-55,0.1,8.558,0.955,259.4,-32.7,83.6,-52.2,-23641.7,37.6,10174.5,33.3,63.2,453603,6109311.8,1463.2,1.5,0.2,1.6,0.2,27,24,14.01,1083.56
140017720101,24919420,1072690016,1,0,490961000,73.4,0.1,169.9,0.1,11.404,0.889,214.7,0,103.7,-1.6,-9940.1,15,7124.1,23.4,10.3,467304.1,6106297.8,1410.3,2,0.2,2.1,0.2,20,17,11.67,1083.82
140030834300,24940330,1072793958,1,0,738629000,62.9,0.2,124.5,0.2,4.512,0.646,18.7,67.3,216.2,19.6,11495.5,45.8,13737.9,62.9,-53.9,488710,6112961.4,1346.1,0.8,0.1,0.9,0.1,12,9,4.55,1084.35
140054430200,24983060,1073002717,1,0,182813000,74.4,0.2,-176.2,0.2,4.337,0.685,40,-39.7,321.6,-12,-13152.4,91,-24598.1,56.6,-71.4,464173.5,6074586.7,1328.6,0.8,0.1,0.8,0.1,16,13,4.43,1084.99
140111634100,25080090,1073493156,1,0,946617000,74.6,0.1,37.2,0.2,4.683,0.657,88.7,-36.3,344.2,18.8,-14870.3,51.5,-20825.8,62.2,-55.1,462447.2,6078352.4,1344.9,0.9,0.1,0.9,0.1,17,14,3.02,1087.51
140136558400,25121380,1073715199,1,0,900949000,63.6,0.3,-125,0.3,4.506,0.643,279.2,-52.8,40.9,-58.9,6357.4,57.7,12077,49.1,-33.7,483579.1,6111288.6,1366.3,0.8,0.1,0.9,0.1,8,5,4.7,1088.65
140142170400,25129320,1073757719,1,0,438677000,73.5,0.2,53.8,0.1,7.049,0.768,104.3,-32.4,355.1,27.9,-10214.7,36.5,-15675.7,29.8,-32.4,467087,6083511.1,1367.6,1.3,0.1,1.3,0.1,15,12,3.84,1088.87
140143895400,25132770,1073774969,1,0,146587000,66.2,0.3,-97.9,0.3,4.036,0.584,313.2,-17.8,240.5,-76.7,2497.9,87.5,18694.9,46.2,-37.3,479705.3,6117892.8,1362.7,0.8,0.1,0.8,0.1,10,7,3.24,1088.96
140147779700,25139950,1073813812,1,0,674141000,67.2,0.2,-172.4,0.2,5.74,0.759,235.1,1.5,114.7,-18.9,-4454.4,13.4,2390.2,16,2.4,472798.3,6101580.5,1402.4,1.1,0.1,1.1,0.1,15,12,5.99,1089.16
140161524700,25160910,1073924062,1,0,27907000,70.2,0.2,-32.1,0.2,4.912,0.589,270.1,-77.8,21.1,-37.1,21234,58.9,7995.4,51.3,-79.1,498457,6107246.9,1320.9,0.9,0.1,0.9,0.1,14,11,13.5,1089.74
140175712500,25185470,1074052340,1,0,231772000,63.4,0.3,163.8,0.2,4.234,0.538,182.6,-49.6,47,-3.2,-2385.2,97.9,24837.6,46.7,-47.6,474809.7,6124019.4,1352.4,0.8,0.1,0.8,0.1,12,9,5.47,1090.42
140176611300,25187190,1074061328,1,0,968747000,69.3,0.2,167.1,0.2,4.077,0.618,202.7,-22.9,78,-1.9,2270.2,61,-17198.4,26.4,-43.6,479568.1,6082020.8,1356.4,0.8,0.1,0.8,0.1,12,9,89.74,1090.47
140180786100,25192400,1074089476,1,0,76334000,68.2,0.2,-62.8,0.2,8.495,0.597,302.4,-54.4,13.5,-62.7,-467.1,8.1,-3163.1,7.5,-6.8,476797.2,6096040.7,1393.2,1.6,0.1,1.6,0.1,15,12,3.93,1090.62
140200545100,25224180,1074259866,1,0,211257000,72.7,0.1,11.8,0.1,34.816,2.15,52.9,-34.9,322.4,-0.7,15575.9,19.2,13349.2,28.1,-70,492788.8,6112583.3,1330,5.9,0.3,5.9,0.3,33,30,9.88,1091.46
140234418001,25282240,1074557795,1,0,992365000,63.8,0.1,12.2,0.2,23.551,1.306,226.1,12.4,119.9,-5.7,-11501.8,67,22201.1,23.2,-14.5,465705.3,6121361.6,1385.5,4,0.2,4.1,0.2,25,22,13.97,1092.94
140253704800,25312100,1074723463,1,0,331536000,60.2,0.3,-16.6,0.3,5.517,0.687,239.4,-13,102.7,-29.3,-5702,32,-4076.1,24.3,-1.9,471567.8,6095115,1398.1,0.9,0.1,1,0.1,9,6,6.69,1093.76
140262860500,25327740,1074801420,1,0,518481000,71,0.2,-134.8,0.2,4.495,0.613,340.1,-3.5,255.7,-47.4,3370.5,33.5,-14511.6,33.6,-35.2,480661,6084708.7,1364.8,0.9,0.1,0.9,0.1,13,10,47.85,1094.14
140263402200,25328770,1074806837,1,0,713257000,70.7,0.2,-122.1,0.2,4.289,0.593,335.4,-15.1,267.7,-57.5,-15588,40.1,2120.4,54.2,14.7,461672.1,6101282.9,1414.7,0.8,0.1,0.8,0.1,12,9,3.28,1094.17
140278564200,25358560,1074944857,1,0,945540000,64.9,0.2,43.5,0.3,5.22,0.567,44.6,10.9,278.2,15.3,-15169.1,59,10423.6,56.2,22.6,462069.9,6109582.1,1422.6,1,0.1,1,0.1,11,8,2.87,1094.86
140298377300,25394460,1075115788,1,0,746345000,66.1,0.2,86.2,0.3,4.367,0.594,48.7,54.5,233.5,30.8,-28600.2,59.1,13243.3,152.5,87.7,448639.9,6112366.3,1487.7,0.8,0.1,0.8,0.1,9,6,2.84,1095.71
140305316101,25405590,1075171576,1,0,247740000,64.5,0.2,56.5,0.3,4.785,0.639,205.6,37.3,134.8,21.5,19876.6,80.6,9875.3,72.3,-77.8,497095.7,6109122.3,1322.2,0.9,0.1,0.9,0.1,10,7,2,1096
140313822600,25420970,1075243041,1,0,486295000,67.3,0.2,-37.9,0.2,6.03,0.692,263.4,0.2,132,-43.2,13806.9,54.5,10074.5,44,-55.4,491029.2,6109306.1,1344.6,1.1,0.1,1.1,0.1,11,8,5.44,1096.38
140342160200,25473940,1075485617,1,0,964532000,60.5,0.5,0.5,0.4,4.181,0.443,194.6,-63,39.5,-16.2,-14164.2,143.3,16226.5,107.7,14.9,463059.6,6115384,1414.9,0.7,0.1,0.8,0.1,10,7,42.21,1097.62
140362230300,25509420,1075659118,1,0,248208000,69.2,0.1,32.7,0.1,25.718,1.509,152.2,-46.3,33.1,12,-17611.1,34.1,-18772.1,44.4,-51.4,459702.9,6080398,1348.6,4.5,0.2,4.5,0.2,25,22,8.77,1098.51
140380807400,25532040,1075817689,1,0,173416000,69.1,0.3,52.5,0.2,4.992,0.623,72.9,-18.4,320.4,23.5,-5911.1,84.5,-23948.6,76.5,-64.3,471408.8,6075254.1,1335.7,0.9,0.1,0.9,0.1,11,8,3.14,1099.15
140402918400,25569740,1076011599,1,0,22363000,75.8,0.1,139.7,0.2,5.074,0.706,70.9,-18.9,319.5,21.7,2676.6,58.8,26796.7,55.4,-45.6,479863.5,6125990.1,1354.4,0.9,0.1,1,0.1,19,16,28.9,1100.15
140493930000,25671860,1076799315,1,0,36494000,69.3,0.2,85.4,0.2,4.541,0.619,166.9,-9.4,68.4,33.8,-30256.1,10.5,3498.7,119.8,56.9,447009.5,6102623.4,1456.9,0.9,0.1,0.9,0.1,13,10,1.82,1103.16
140510014500,25692210,1076932960,1,0,58107000,68.6,0.2,47.2,0.3,4.968,0.607,60.9,-8.3,304.1,20.4,4542.4,95.6,29010.4,93.6,-63.3,481722.6,6128207.1,1336.7,0.9,0.1,0.9,0.1,13,10,4.4,1103.67
140546844900,25751350,1077260464,1,0,163869000,60.8,0.2,-75.1,0.3,9.001,0.798,318.3,-30.8,301.6,-76.1,-14693.4,96.7,-24794.8,108.6,-73.9,462634,6074386.3,1326.1,1.5,0.1,1.6,0.1,11,8,4.55,1105.2
140563361200,25772000,1077398427,1,0,391152000,69,0.2,52,0.2,9.74,1.06,184.3,-3.9,85.2,23.2,-23663.6,67.7,-11383.4,63.4,-21.3,453635.4,6087766.9,1378.7,1.8,0.2,1.8,0.2,14,11,4.16,1105.83
140584641700,25806290,1077584032,1,0,90492000,67.5,0.2,149.9,0.2,4.638,0.567,171.1,-40.4,47.9,9,-17888.9,101.7,-22083.8,60.9,-66.4,459433.6,6077087.6,1333.6,0.9,0.1,0.9,0.1,11,8,6.03,1106.72
140597569000,25831940,1077699705,1,0,5369000,77.7,0.2,-179.7,0.1,6.407,0.934,242.6,32.4,145.2,-7.3,-12918.1,55.1,-21129.4,33.4,-57,464399,6078054,1343,1.2,0.2,1.2,0.2,17,14,3.97,1107.13
140612152000,25854430,1077818335,1,0,801381000,76.5,0.1,149.8,0.2,4.584,0.706,54.7,-7.8,300.3,15.3,17412.4,118.7,30191,69.1,-109,494581.8,6129419.5,1291,0.9,0.1,0.9,0.1,15,12,0.93,1107.7
140615476700,25860720,1077851582,1,0,347211000,76.9,0.1,169.8,0.1,5.831,0.758,193.7,-31.7,66.3,0.6,1029.9,20.8,-9694.8,7.1,-20.7,478309.6,6089516.7,1379.3,1.1,0.1,1.1,0.1,16,13,5.93,1107.87
140637266700,25900550,1078042282,1,0,80888000,74.8,0.1,-81.8,0.1,11.787,1.095,302.2,-48.5,14.2,-68.6,-13505.7,14.7,5843.2,23.9,12.5,463743.8,6105008.7,1412.5,2.1,0.2,2.1,0.2,24,21,19.88,1108.82
140637712800,25901510,1078046743,1,0,459211000,78.9,0.1,-178.7,0.1,6.425,0.882,249.4,38.6,153.6,-7.4,-914.3,49.2,-24533.6,3.2,-69.5,476404,6074682.1,1330.5,1.2,0.2,1.2,0.2,19,16,7.19,1108.84
140640409700,25903870,1078060112,1,0,930889000,66.7,0.1,-65.6,0.1,64.433,2.924,284.9,-46.8,43.9,-65.7,-8710.2,17,-12561.6,24.2,-22.1,468582.7,6086627.1,1377.9,10.7,0.5,10.7,0.5,34,31,22.97,1108.91
140674202100,25961790,1078357236,1,0,495119000,66.2,0.2,158.8,0.3,4.096,0.54,160.9,-54.5,33.9,2.1,15442.6,93.1,14301.8,56.3,-68.7,492653.1,6113535,1331.3,0.8,0.1,0.8,0.1,11,8,7.96,1110.39
140694665800,25993720,1078534673,1,0,396349000,77.9,0.1,139.8,0.1,5.684,0.813,169.2,-22.5,59.4,23.2,4390.1,24.8,18015.5,22.4,-43.6,481598,6117218.6,1356.4,1,0.1,1.1,0.1,22,19,11.42,1111.24
140701072900,26002010,1078585144,1,0,521886000,73.1,0.1,-141.7,0.1,13.178,1.097,328.9,15.3,226.7,-40.6,-27592.1,42.5,1294.3,43.2,39.7,449677.5,6100427,1439.7,2.3,0.2,2.4,0.2,23,20,11.51,1111.49
140726131000,26040390,1078808525,1,0,316947000,79.6,0.1,-144.2,0.1,17.405,1.633,237.9,-37.1,74.9,-35.1,-29549.5,29.8,-2593.4,33.7,27.8,447731,6096536.8,1427.8,2.9,0.3,3.1,0.3,29,26,10.63,1112.58
