t_days,size
0.504558,2.37
0.505073,2.46
0.505177,2.4
0.505374,2.29
0.505835,2.89
0.506446,2.74
0.506942,3.49
0.508677,2.65
0.508964,2.33
0.509297,2
0.509533,2.47
0.509616,2.16
0.510244,2.1
0.510425,2.39
0.510812,2.17
0.511125,2.37
0.512132,2.46
0.512385,2.53
0.512738,3.4
0.513577,2.4
0.514069,2.19
0.514554,2.38
0.514753,2.33
0.515386,2.03
0.516590,2.62
0.517226,2.06
0.517257,2.56
0.517330,2.62
0.517720,3.04
0.517915,2.71
0.518106,2.34
0.518127,2.72
0.518543,2.36
0.519383,2.01
0.519784,2.05
0.520001,2.16
0.520175,2.25
0.520508,2.86
0.520677,3.24
0.520707,3.24
0.520798,2.72
0.521400,2.37
0.521523,2.03
0.521898,2.05
0.522487,2.13
0.523173,2.12
0.523370,2.37
0.523438,2.69
0.523825,2.21
0.523916,2.34
0.524147,2.82
0.524429,2.33
0.524795,2.03
0.524905,2.34
0.525922,2.4
0.526199,3.09
0.526679,2.44
0.526850,3.12
0.526879,2.94
0.527414,2.86
0.528268,2.13
0.528826,2.12
0.529272,2.3
0.529289,2.18
0.529442,2.07
0.529503,2.02
0.529692,2.03
0.530534,2.1
0.530851,3.07
0.531852,2.14
0.531905,2.26
0.532857,2.72
0.533180,2.02
0.534547,2.97
0.534957,2.2
0.535329,2.04
0.535596,2.53
0.536445,2.11
0.538376,2.09
0.538842,4.5
0.539058,3.3
0.539729,2.66
0.540517,2.87
0.543110,2.16
0.545292,2.1
0.545816,3.07
0.546300,2.78
0.546770,2.42
0.546789,2.51
0.548345,2.52
0.548435,2.15
0.548697,2.24
0.551019,2.77
0.551923,2.56
0.551974,2.39
0.552089,2.65
0.552755,2.1
0.553234,2.95
0.553843,2.51
0.553884,2.61
0.554202,2.53
0.554641,2.33
0.554727,2.15
0.554952,2.74
0.555262,2.33
0.556645,2.6
0.556947,3.65
0.557623,2.42
0.558117,2.22
0.558183,3.17
0.559346,3.36
0.560390,2.05
0.560453,2.23
0.560692,2.39
0.560872,2.02
0.560999,2.51
0.561730,2.79
0.561805,2.86
0.562603,2.09
0.563003,3.17
0.564114,3.64
0.564472,3.37
0.564540,2.87
0.565357,2.21
0.565507,2.56
0.565507,2.67
0.565637,2.82
0.565725,2.63
0.566227,2.06
0.566565,2.25
0.566797,2.03
0.566868,2.14
0.568556,2.54
0.568597,2.42
0.569427,2.65
0.569498,2.52
0.569686,2.55
0.569756,2.15
0.569757,2.22
0.569945,2.42
0.569996,2.15
0.569999,2.21
0.570193,2.13
0.570574,2.13
0.571180,2.26
0.571564,2.08
0.571753,2.41
0.572134,2.72
0.572716,2.52
0.572822,3.54
0.573768,2.05
0.573803,2.68
0.573977,2.55
0.574326,2.64
0.574702,2.18
0.574717,2.14
0.575252,2.82
0.575441,2.34
0.576586,2.05
0.576648,2.06
0.576713,2.04
0.577225,2.41
0.577481,2.16
0.577769,2.19
0.578127,2.15
0.578605,2.51
0.579132,2.33
0.579551,2.78
0.579772,2.17
0.581736,2.27
0.581902,2.07
0.582090,2.16
0.582360,2.84
0.583602,2.62
0.583848,2.55
0.585902,2.01
0.587062,2.46
0.587382,2.51
0.587457,2.44
